PUSHBUTTON_TYPE,INTERSECTION_ID,STATUS,ESTIMATED_YEAR_OF_IMPROVEMENT,YEAR_INSPECTED,GIS_ID,CREATED_DATE,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,GLOBALID,OBJECTID,LONGITUDE,LATITUDE
None,,1,2030,2016,ADA_APSPt_7338,1472761867000,1719520978000,,{2A738E14-F96C-42AC-8800-68FB33D27627},7338,-77.03662734428077,38.909763550419314
None,,1,2030,2016,ADA_APSPt_7339,1472709913000,1719520978000,,{1B36D604-13C0-4FCF-9F66-34A3E1B67C4F},7339,-77.02204252235434,38.88473088995744
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7340,1473324340000,1719520978000,,{91E55E2E-55CF-42D8-8CC4-02F45A3F6891},7340,-77.03373848560375,38.90232981379233
None,,1,2030,2016,ADA_APSPt_7341,,1719520978000,,{87090DBA-17B4-4C7C-BBA1-BE43929DCFA5},7341,-77.02528148757943,38.94180757436016
None,,1,2030,2016,ADA_APSPt_7342,1470772902000,1719520978000,,{78EAE803-EC03-41B4-83EA-BED5084F9143},7342,-77.02980572570924,38.93135693079332
None,,1,2030,2016,ADA_APSPt_7343,1471496820000,1719520978000,,{F3C5F400-0B27-42D0-9673-CC59929F5BAE},7343,-77.01609461506305,38.901223033103584
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7344,,1719520978000,,{C6CF312B-06E2-4831-A48A-DA2F7BBAC32A},7344,-77.01757409518385,38.87664482507405
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7345,1487803545000,1719520978000,,{F1058009-6606-4CA1-BACB-80DF3CFC400E},7345,-77.0510811874903,38.90263542956496
None,,1,2030,2016,ADA_APSPt_7346,1473845625000,1719520978000,,{D43198CD-BDEA-46A0-9798-76FE2E57AA0E},7346,-77.02690141077764,38.89995564088192
None,,1,2030,2016,ADA_APSPt_7347,,1719520978000,,{119E8EA8-5A16-4C7E-84B5-4F542CECAA4D},7347,-77.03674254260018,38.905598043069645
None,,1,2030,2016,ADA_APSPt_7348,1472226589000,1719520978000,,{B090395F-9D69-41F3-B7DC-7D2B27FE8189},7348,-77.08904421014057,38.934503965494216
Type A : Old version (non-compliant),,5,2030,2016,ADA_APSPt_7349,1472161880000,1719520978000,,{9AF4F6E4-1333-4E07-86E1-92E076147B11},7349,-76.99814612232922,38.90633449371131
None,,1,2030,2016,ADA_APSPt_7350,1471291348000,1719520978000,,{ACDA900E-11DD-4C96-9234-39B00CBD995C},7350,-77.02177418444708,38.908494165545385
None,,1,2030,2016,ADA_APSPt_7351,1471394461000,1719520978000,,{10BBF48E-CB64-438A-A142-7EBE287D1C46},7351,-76.9948867101548,38.895610109476294
None,,1,2030,2016,ADA_APSPt_7352,1470259565000,1719520978000,,{64B43B15-3C07-4333-AF00-2CF757584E2D},7352,-77.07121510173903,38.957188344198045
None,,1,2030,2016,ADA_APSPt_7353,1471379643000,1719520978000,,{B1225406-BBEE-41BA-B496-6E3503998C66},7353,-76.99958377138812,38.893157400145014
None,,1,2030,2016,ADA_APSPt_7354,,1719520978000,,{407F8E5B-DFB7-4C48-A381-30D9F445E909},7354,-77.02797211026022,38.91108378107222
None,,1,2030,2016,ADA_APSPt_7355,1472591191000,1719520978000,,{7C79B572-A69D-459B-A9CF-B564DEA11CB4},7355,-77.02794289014453,38.884440646393465
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7356,1513113046000,1719520978000,,{111886B7-5197-4953-9BA8-16C45FF309DB},7356,-76.99115239042149,38.94820181523638
None,,1,2030,2016,ADA_APSPt_7357,,1719520978000,,{CCE019E9-0118-42D9-A662-ED957131F63D},7357,-76.97125462856984,38.87402299220094
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_7358,1472227751000,1719520978000,,{7A74EFD4-5725-4E35-899A-DE828458975A},7358,-76.97890334497141,38.90552355145329
None,,1,2030,2016,ADA_APSPt_7359,,1719520978000,,{E96C9FC8-344D-4CC4-B1BF-EAB38E1C1086},7359,-77.04497644378678,38.90976196790565
None,,1,2030,2016,ADA_APSPt_7360,1471337970000,1719520978000,,{73683E71-943F-4998-9552-14C92D67DB39},7360,-76.9666677651238,38.92395526647621
None,,1,2030,2016,ADA_APSPt_7361,1470331661000,1719520978000,,{BAF7422B-9D10-427C-BE8B-2E261751B96A},7361,-77.00776107507696,38.83599876714724
None,,1,2030,2016,ADA_APSPt_7362,1471902645000,1719520978000,,{FCA4853A-121E-4B39-83A9-815FFC9AE97B},7362,-77.01223680102488,38.91251875112724
None,,1,2030,2016,ADA_APSPt_7363,1470762660000,1719520978000,,{B611071C-8BF2-4F82-BC79-7937221346D4},7363,-77.0061895218326,38.82410048942762
None,,1,2030,2016,ADA_APSPt_7364,1472153877000,1719520978000,,{2D92FFBA-09BD-4975-8CA8-ED6234D73FF5},7364,-77.01447124607834,38.91490760244774
None,,1,2030,2016,ADA_APSPt_7365,1470956594000,1719520978000,,{CD6B4D36-4346-4B34-9517-D3C95F5566B0},7365,-77.00072546476623,38.91957966353705
None,,1,2030,2016,ADA_APSPt_7366,1473709238000,1719520978000,,{EEA347BB-2DEF-4C92-89A1-6D0F628D7C4E},7366,-77.04510998573112,38.895859519319515
None,,1,2030,2016,ADA_APSPt_7367,1470689753000,1719520978000,,{A8267B22-548E-4DD3-AA3F-2F133D30C4AA},7367,-77.02766998753206,38.92977296629211
None,,1,2030,2016,ADA_APSPt_7368,1470351392000,1719520978000,,{55FEB5AF-4729-4C75-8B9F-46CCABFF1C1E},7368,-77.00123554800247,38.82146161026455
None,,1,2030,2016,ADA_APSPt_7369,1474020635000,1719520978000,,{0915796F-7433-45C1-84AE-A9584FFE4B18},7369,-77.02982762939467,38.89563306757459
None,,1,2030,2016,ADA_APSPt_7370,1470677904000,1719520978000,,{05B8F71B-6EE5-486D-9035-700D9E2D0F6D},7370,-77.03654502079455,38.939294719165076
None,,1,2030,2016,ADA_APSPt_7371,1472061678000,1719520978000,,{1414CF83-BA38-45F1-8A3A-1220F13BD90A},7371,-76.97894116911267,38.89348082773742
None,,1,2030,2016,ADA_APSPt_7372,1472827583000,1719520978000,,{07E6E2A1-36AE-48B4-82AA-BF575F17AF4D},7372,-77.06478179108208,38.91028879322024
None,,1,2030,2016,ADA_APSPt_7373,1470758074000,1719520978000,,{DE2A094E-C94C-423E-B01A-83C968ADEF5B},7373,-77.0455623601752,38.93323872760351
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7374,1473705555000,1719520978000,,{3436DFB7-7A95-4E33-8EA2-E5BACD2F3C69},7374,-77.02387707822629,38.93415997840035
None,,1,2030,2016,ADA_APSPt_7375,1470764856000,1719520978000,,{86F616B6-7039-4D82-AB52-9988F0E43BEA},7375,-76.93158993402511,38.898753807483516
None,,1,2030,2016,ADA_APSPt_7376,1473716926000,1719520978000,,{9BB7E015-26E9-4046-91F3-510AF9A7EC49},7376,-77.04286066338919,38.92280652459232
None,,1,2030,2016,ADA_APSPt_7377,1470948920000,1719520978000,,{ED479085-C599-470F-B710-A575184E9E0D},7377,-76.97629969854901,38.935700143994254
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_7378,1468366060000,1719520978000,,{33585DFA-A274-4430-807C-0F767267DBC0},7378,-77.07353246046955,38.96097491044854
None,,1,2030,2016,ADA_APSPt_7379,1472675955000,1719520978000,,{295EFEE9-5C80-40C6-BD10-A9B283E2E64A},7379,-77.02206805723402,38.915630417162554
None,,1,2030,2016,ADA_APSPt_7380,1473542594000,1719520978000,,{4DAEA6FA-BEA3-40B5-940D-71A161F1D1CA},7380,-77.05148036461514,38.903836241222955
None,,1,2030,2016,ADA_APSPt_7381,1471290512000,1719520978000,,{802BAD5E-D28D-4A28-BDC4-F3B9F1D0E453},7381,-77.02210934565245,38.90560473767747
None,,1,2030,2016,ADA_APSPt_7382,1471282240000,1719520978000,,{EE7700A2-B15B-439B-B828-BBAD7B8BD28E},7382,-77.00072033620684,38.92567114388506
None,,1,2030,2016,ADA_APSPt_7383,1470337145000,1719520978000,,{54F0E475-9111-4A04-B848-329408F3DDFA},7383,-76.931372976104,38.910000073674084
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_7384,1469044407000,1719520978000,,{C099C896-D7CA-49F2-9739-38356CC38621},7384,-77.08399570549591,38.95713202869112
None,,1,2030,2016,ADA_APSPt_7385,1472085077000,1719520978000,,{45480345-B6F5-435D-BDB4-0DEA7D25EBD5},7385,-76.99014961175654,38.94282443086263
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_7386,1473371775000,1719520978000,,{D00EF1B1-54F6-4629-8EEB-4B037A377C3A},7386,-76.98897365515765,38.91417701169589
None,,1,2030,2016,ADA_APSPt_7387,1472707439000,1719520978000,,{87C3249E-36AD-4914-8072-4A5DB9BBFE22},7387,-77.0217692038671,38.887410068487306
None,,1,2030,2016,ADA_APSPt_7388,1471374916000,1719520978000,,{DF889CFC-824E-46C1-9D13-5EFF4A52057C},7388,-76.94700561226281,38.863726938104776
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7389,1472193916000,1719520978000,,{4D25F8C0-2EE3-4022-974E-DAB69125B36E},7389,-76.99636106626875,38.93246912947825
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7390,1473229596000,1719520978000,,{6CEFAFE4-BA1F-48A4-8D4F-5F19FCC9C30A},7390,-77.07324068300876,38.935831935901724
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_7391,1467934586000,1719520978000,,{1DADED2C-63B4-4C0C-A69E-FD5CE0DCFDD8},7391,-77.0743429756631,38.96301666547506
None,,1,2030,2016,ADA_APSPt_7392,,1719520978000,,{CFDE7AD1-8D8B-4579-837B-201F885D8B85},7392,-77.09463847668093,38.94447951574184
None,,1,2030,2016,ADA_APSPt_7393,1470962704000,1719520978000,,{5A56E6F9-70CA-485B-8446-FFDAC5B162BA},7393,-77.0122989604583,38.900111002586456
None,,1,2030,2016,ADA_APSPt_7394,1471221275000,1719520978000,,{59C776D4-62A1-4B91-9F38-7FEFB310A83A},7394,-77.01880047002932,38.97843252310183
None,,1,2030,2016,ADA_APSPt_7395,1470772674000,1719520978000,,{E97975B1-CD9C-41C8-8321-E52E1207CF01},7395,-77.01648475095783,38.91410237054578
None,,1,2030,2016,ADA_APSPt_7396,1471909659000,1719520978000,,{E95C74BC-F0F8-4A50-ADC2-D74A4DFF4082},7396,-76.98069697388715,38.89486657508606
None,,1,2030,2016,ADA_APSPt_7397,1472839976000,1719520978000,,{C2440728-0304-4FEA-9296-E34D5D7F8D09},7397,-77.02385694395467,38.916840579396165
None,,1,2030,2016,ADA_APSPt_7398,1471378368000,1719520978000,,{1982868C-7175-4D70-B14A-D0E406E79801},7398,-76.9791143209622,38.92563587285864
None,,1,2030,2016,ADA_APSPt_7399,1471293864000,1719520978000,,{DDFA68C7-E17B-483E-983D-E53E5A4064E6},7399,-76.97228343294505,38.925634139981334
None,,1,2030,2016,ADA_APSPt_7400,,1719520978000,,{066D7DB0-A39A-4421-B1C1-6ADA0EE06705},7400,-77.04370076165748,38.91030541560684
None,,1,2030,2016,ADA_APSPt_7401,1470679556000,1719520978000,,{C925F300-EFC1-4431-87E7-856514AA82E8},7401,-76.93102343771176,38.87617954896131
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_7402,1471909754000,1719520978000,,{95F2B47C-765D-4DF1-8082-F96FD4CD2034},7402,-76.9816462876462,38.91697409660158
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_7403,1470424023000,1719520978000,,{7A24217E-95DF-49AD-A806-F0E954EA3EA4},7403,-76.9349848883638,38.883814296131405
None,,1,2030,2016,ADA_APSPt_7404,1470866887000,1719520978000,,{3D8BCF0F-1513-4CA6-8EAF-37067AB46438},7404,-77.03526227792997,38.92352943847342
None,,1,2030,2016,ADA_APSPt_7405,1470350637000,1719520978000,,{3EE64092-E5D8-46C2-A549-A40056F276C3},7405,-77.00186454484032,38.8218478467105
None,,1,2030,2016,ADA_APSPt_7406,1473103395000,1719520978000,,{44482D6A-8189-471A-83D9-4E152D16FB07},7406,-77.05712140147132,38.905309507545375
None,,1,2030,2016,ADA_APSPt_7407,1470782930000,1719520978000,,{57C67680-D041-45B9-BDE9-9CBC215BAAFB},7407,-77.02979389324656,38.923881806868216
None,,1,2030,2016,ADA_APSPt_7408,1471641940000,1719520978000,,{2C6B0CF0-2178-402D-8520-C9D83DC55A4C},7408,-77.00758783120287,38.91565499826544
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7409,,1719520978000,,{1B329D51-43B1-4AD3-BE7F-239A90787E37},7409,-77.01749891079618,38.87659228317614
None,,1,2030,2016,ADA_APSPt_7410,1471900339000,1719520978000,,{1DFDFACC-C9EB-4AB6-BDF1-40C6BA5A6C66},7410,-76.9778696516078,38.917344936171915
None,,1,2030,2016,ADA_APSPt_7411,1470419593000,1719520978000,,{BFDFE81B-26A6-4E6B-BDED-C8A2248041A6},7411,-77.02980396693441,38.93689439973803
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7412,1471637838000,1719520978000,,{2027B52D-8060-463C-9642-424F7BD7110D},7412,-76.9737957633228,38.94336013722294
None,,1,2030,2016,ADA_APSPt_7413,,1719520978000,,{2F77677C-6073-4124-8EC2-BA83833CED9C},7413,-77.04187271513156,38.91957551320968
None,,1,2030,2016,ADA_APSPt_7414,1473237559000,1719520978000,,{3C9485AF-6D3E-4B6F-8776-D882365552D5},7414,-77.04498961313384,38.901248125690245
None,,1,2030,2016,ADA_APSPt_7415,1470948415000,1719520978000,,{C5B61A61-4634-43E8-BD66-07682488D16F},7415,-76.97907460121863,38.92784884786026
None,,1,2030,2016,ADA_APSPt_7416,1472110424000,1719520978000,,{6F71F59E-A190-4C95-A80B-757750ED792F},7416,-77.06314309051433,38.94331507087211
None,,1,2030,2016,ADA_APSPt_7417,1472588413000,1719520978000,,{D9DBD11E-ABBB-497C-A649-8D4E997D0E60},7417,-77.03210138843427,38.88778099295105
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7418,1471889955000,1719520978000,,{689CCAF4-78F4-4769-99FA-20DB8118BD90},7418,-77.01431746217014,38.91474565871693
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7419,1471381783000,1719520978000,,{2857CE93-C16B-44E0-B173-99CC1F5EB9D8},7419,-76.952020243517,38.86597873399745
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7420,,1719520978000,,{0B8DF7D4-F2D1-4272-9B1E-0431DC1898B0},7420,-77.00187367893301,38.87638513051544
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_7421,,1719520978000,,{CB7AE605-84DA-4499-B214-8C3F142F1BEF},7421,-77.02783947080195,38.95400488107192
None,,1,2030,2016,ADA_APSPt_7422,1470679283000,1719520978000,,{9700805A-F1C7-42AF-B7B1-49BFF11883D6},7422,-76.9312000811208,38.87599975719659
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7423,1471040280000,1719520978000,,{95A85E86-98D9-489D-9C16-218CC2F7F299},7423,-77.00197933073576,38.900365247562284
None,,1,2030,2016,ADA_APSPt_7424,1473816858000,1719520978000,,{17163270-F238-4F9F-AD3A-8428CF729AB8},7424,-77.03958811880011,38.900085929756656
None,,1,2030,2016,ADA_APSPt_7425,1471983429000,1719520978000,,{5612FA2E-94D2-4946-9557-436FBE5BBE98},7425,-77.01010439608416,38.91109109422567
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7426,1473441599000,1719520978000,,{1DFE7634-09A7-492B-854C-64A9C10C0B8B},7426,-77.05003790216813,38.89227497860399
None,,1,2030,2016,ADA_APSPt_7427,1473821698000,1719520978000,,{F5663872-7310-41B0-920F-9425FE56F1C8},7427,-77.03946090274712,38.90278255925
None,,1,2030,2016,ADA_APSPt_7428,1471456423000,1719520978000,,{48EACE8D-8B62-4B0F-9904-25CC22D4A978},7428,-76.99504704028607,38.89165547235081
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7429,1470680911000,1719520978000,,{56B3986A-93D3-40D5-A964-6B222B2B26B0},7429,-76.93362642382246,38.88239991125658
None,,1,2030,2016,ADA_APSPt_7430,1469556916000,1719520978000,,{2E850596-C9C1-4CE5-889E-45785D159B83},7430,-77.08018248418645,38.963048201148
None,,1,2030,2016,ADA_APSPt_7431,1471408002000,1719520978000,,{5352936E-F127-4B6E-AAAE-A8FE7A92E737},7431,-76.980668235723,38.88215607210461
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7432,1473821748000,1719520978000,,{3F8380CF-C40D-436F-8EDD-F4B4716B44C8},7432,-77.03929293638238,38.9027788134385
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_7433,1470938406000,1719520978000,,{A12152F8-347F-4240-8131-43571E6D6092},7433,-77.00111463614374,38.95865096412904
None,,1,2030,2016,ADA_APSPt_7434,1473877295000,1719520978000,,{AEDDB6D5-D908-43DB-A39E-D872AF165779},7434,-77.04619648811666,38.91609793415033
None,,1,2030,2016,ADA_APSPt_7435,1470856023000,1719520978000,,{5AF2E589-E547-4ED8-A1A4-508D65D04696},7435,-77.01601236954079,38.9569915786116
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_7436,1468283137000,1719520978000,,{EE990752-677F-44BA-A0CF-5BF8EB8B6F97},7436,-77.07514576702565,38.95065938157031
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_7437,1471980404000,1719520978000,,{3C70796A-DAEB-4100-B508-95AF1FCE845A},7437,-76.97052194830107,38.897741549230716
None,,1,2030,2016,ADA_APSPt_7438,1472505302000,1719520978000,,{E4C68701-BC9B-4FE9-BCA4-8615285A8890},7438,-76.95892026625641,38.862028801334795
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_7439,1469556906000,1719520978000,,{24C48672-783B-4D52-A3FA-DA78096B8D81},7439,-77.08022605616964,38.96302113477954
None,,1,2030,2016,ADA_APSPt_7440,1471466453000,1719520978000,,{68A84F0E-8A7A-4B96-BCF3-89823EE76E91},7440,-76.98068749348566,38.92351541820517
None,,1,2030,2016,ADA_APSPt_7441,1474007200000,1719520978000,,{2C51D02C-CCA3-4F67-B69F-17A64E6BC7A4},7441,-77.02181539179733,38.899943889743994
None,,1,2030,2016,ADA_APSPt_7442,1471905313000,1719520978000,,{C00CAACB-DD11-4624-BD72-00FE2CEF0FD6},7442,-77.00662240555306,38.91178728295965
None,,1,2030,2016,ADA_APSPt_7443,1470343555000,1719520978000,,{BF8E91A6-16AE-4EC6-A77D-F80F805AB6A1},7443,-77.02583965409588,38.91692002201916
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_7444,1467934723000,1719520978000,,{DF36D734-7CD1-42FE-929A-AA1077067E91},7444,-77.07443578587947,38.96320005956139
None,,1,2030,2016,ADA_APSPt_7445,1472512775000,1719520978000,,{0BA15E61-08F6-482B-8006-58FCA3B87AEB},7445,-76.99608699657274,38.95192730480054
None,,1,2030,2016,ADA_APSPt_7446,1472583119000,1719520978000,,{DF7E0A24-D624-41E4-93C0-93A2791BCC6F},7446,-76.949983954934,38.86138993350185
None,,1,2030,2016,ADA_APSPt_7447,1471983983000,1719520978000,,{BF2C7BE6-CFE3-4677-B1F6-0FE585F8D491},7447,-77.07698408748858,38.93151420045486
None,,1,2030,2016,ADA_APSPt_7448,1470336724000,1719520978000,,{BC1928AA-840A-4EA1-A55A-D6F1E92B9CA2},7448,-76.93125445970378,38.910104441368915
None,,1,2030,2016,ADA_APSPt_7449,1473403928000,1719520978000,,{FAA87528-D3DD-473D-B586-ABB450251A5A},7449,-77.02717094755835,38.902648239038705
None,,1,2030,2016,ADA_APSPt_7450,1471895948000,1719520978000,,{8DEE53E9-F517-4449-88B3-6DEE8504219E},7450,-77.00815709955965,38.91418248253081
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7451,1471408984000,1719520978000,,{ECFDD0FB-369D-4442-8207-AD1EA30840E3},7451,-77.00602540013561,38.909346542551376
None,,1,2030,2016,ADA_APSPt_7452,,1719520978000,,{CA4C5FC4-1D66-4377-BDC9-B84F65DBCB83},7452,-77.0153035329854,38.876672688796745
None,,1,2030,2016,ADA_APSPt_7453,1471582069000,1719520978000,,{346D09D8-89B9-459E-9D65-482CD7D7E954},7453,-77.00069451464752,38.90258499734741
None,,1,2030,2016,ADA_APSPt_7454,1472594653000,1719520978000,,{6FF24647-78E9-4363-8FA3-320F37CF2731},7454,-77.02379792167588,38.91563431604974
None,,1,2030,2016,ADA_APSPt_7455,,1719520978000,,{200B4DC9-3AF9-4011-BC85-C58CF6DFA4BB},7455,-77.03616716362286,38.98569181488669
None,,1,2030,2016,ADA_APSPt_7456,1471470910000,1719520978000,,{06156664-C19F-428C-9291-B12AEBBF4A46},7456,-77.0197424360773,38.94214393877512
None,,1,2030,2016,ADA_APSPt_7457,1471293459000,1719520978000,,{3354CDBE-5E6C-4BA4-92CF-723F258A0B94},7457,-77.01975393942207,38.907197355865875
None,,1,2030,2016,ADA_APSPt_7458,1473820971000,1719520978000,,{F395F623-F4B6-470C-A845-D263F3FDF659},7458,-77.03483391401767,38.90030353491238
None,,1,2030,2016,ADA_APSPt_7459,1470946662000,1719520978000,,{721E3381-E351-4EDE-9D0C-1BD1E98E4D08},7459,-77.02589646239461,38.903418652851556
None,,1,2030,2016,ADA_APSPt_7460,1471375364000,1719520978000,,{3CF5A6E5-F7B5-417A-85BA-0B1D4BD84CC2},7460,-76.9985166221863,38.897435827515324
None,,1,2030,2016,ADA_APSPt_7461,1471629273000,1719520978000,,{A521824B-12F7-44C8-829B-590194CEB35C},7461,-77.00337464384585,38.89186754954251
None,,1,2030,2016,ADA_APSPt_7462,1471498612000,1719520978000,,{865F1C40-D18D-4C25-8E2C-2F1D4FA03A75},7462,-77.02171875525126,38.902608046896745
None,,1,2030,2016,ADA_APSPt_7463,,1719520978000,,{5DA9BD9D-72CC-40C2-8124-D6EC18FB0F57},7463,-77.03690710025383,38.90741263421999
None,,1,2030,2016,ADA_APSPt_7464,,1719520978000,,{0B6ACC52-B5C7-4739-9933-2501E8B0E36D},7464,-77.02765786167406,38.91277860954114
None,,1,2030,2016,ADA_APSPt_7465,1472863799000,1719520978000,,{144FFD8B-9CEB-4323-913D-B68C5F7D5E42},7465,-77.04650511968941,38.90140288947688
None,,1,2030,2016,ADA_APSPt_7466,1471300271000,1719520978000,,{DC4D40B7-B8B3-4676-9EA0-1FC1043A302F},7466,-76.97612858516754,38.9255368393572
None,,1,2030,2016,ADA_APSPt_7467,1468946399000,1719520978000,,{50FC00AE-AFA0-4F0C-9FB7-3BC676C8E310},7467,-77.082166355735,38.95337819500571
None,,1,2030,2016,ADA_APSPt_7468,1470422154000,1719520978000,,{E821FA6A-82F8-459C-A9E3-BF7CFC531833},7468,-77.02982801302316,38.94181724223133
None,,1,2030,2016,ADA_APSPt_7469,1473278173000,1719520978000,,{523A13B8-B194-4814-92F1-54290E63AB91},7469,-76.98270742777285,38.900728468465985
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7470,1473403395000,1719520978000,,{400C14E8-25A9-4383-BF37-4F4095D67867},7470,-77.02793755269282,38.902424748265595
None,,1,2030,2016,ADA_APSPt_7471,1472079665000,1719520978000,,{BEE803F9-9AB0-48E8-A3C8-912DDB6FECBD},7471,-76.98867683159783,38.943377994645246
None,,1,2030,2016,ADA_APSPt_7472,1470868209000,1719520978000,,{F788C966-6C12-42FD-AD58-5181719D86CC},7472,-77.01625589926726,38.9564821096289
None,,1,2030,2016,ADA_APSPt_7473,1473100220000,1719520978000,,{3758869D-5013-4B42-B42E-74640C2910B2},7473,-77.06296182326489,38.90597609958712
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7474,,1719520978000,,{54AFA525-2111-4C26-8DE6-5A50D3ACFD4C},7474,-77.04504298490558,38.90235795380543
None,,1,2030,2016,ADA_APSPt_7475,1471379096000,1719520978000,,{0087474E-9D73-464E-970E-9427B0769931},7475,-77.01928585158271,38.92852200791602
None,,1,2030,2016,ADA_APSPt_7476,1473368092000,1719520978000,,{FCFAC41A-C427-4391-942A-B4EB1A48417D},7476,-77.04333727275576,38.89331971120081
None,,1,2030,2016,ADA_APSPt_7477,1471898859000,1719520978000,,{2267105C-9968-4D6E-998C-510F8FB093F3},7477,-77.00194406786629,38.91565289449781
None,,1,2030,2016,ADA_APSPt_7478,1471022305000,1719520978000,,{ED8E99A0-45F1-4770-8890-86441CAF7294},7478,-76.97628529618973,38.93304680202517
None,,1,2030,2016,ADA_APSPt_7479,1473236301000,1719520978000,,{96033783-831E-4E31-BA37-CCA756CB10F8},7479,-77.04162662904746,38.89973411665802
None,,1,2030,2016,ADA_APSPt_7480,,1719520978000,,{E58D589D-7B2D-4F83-8B10-0D1F5C17941A},7480,-77.02720826036114,38.972214605799564
None,,1,2030,2016,ADA_APSPt_7481,,1719520978000,,{0C15D8F5-8B12-4122-B802-D21642529B61},7481,-77.02821304221048,38.9101399162949
None,,1,2030,2016,ADA_APSPt_7482,1473702335000,1719520978000,,{D2CE9C32-192A-44C1-A1F6-B453F7600E2D},7482,-77.0365442947826,38.93745312979866
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7483,1470334749000,1719520978000,,{A0AA1BC7-1A92-46B5-9381-06F205353C3C},7483,-77.02057156810118,38.9767312527815
None,,1,2030,2016,ADA_APSPt_7484,1470858783000,1719520978000,,{F8AB7528-E79B-46A0-A934-99CF43213EA4},7484,-77.01029681280525,38.9550616054138
None,,1,2030,2016,ADA_APSPt_7485,1474016206000,1719520978000,,{DF0F755C-7CC4-4F6B-A495-651B2CF28149},7485,-77.02005514287316,38.89485652947113
None,,5,2030,2016,ADA_APSPt_7486,1472499672000,1719520978000,,{58EBFE00-458C-42FD-841C-13CE6C452545},7486,-76.99436698866273,38.95087491779728
None,,1,2030,2016,ADA_APSPt_7487,1471888975000,1719520978000,,{204A6EAB-737F-40AB-A129-BD0C5CFD7A55},7487,-76.98912327180095,38.95254391038657
None,,1,2030,2016,ADA_APSPt_7488,1471039700000,1719520978000,,{7A93E0D6-6198-415C-B374-DE64424124CD},7488,-77.02412910971287,38.90863207651249
None,,1,2030,2016,ADA_APSPt_7489,1470339410000,1719520978000,,{7E1E6E6A-1D32-4840-9AD8-1240C7B30CAE},7489,-77.02255571360081,38.9252152884991
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_7490,1470956855000,1719520978000,,{1B709BC4-3721-477C-BC4B-F622F8FEA7C9},7490,-77.01906901071649,38.90081742276706
None,,1,2030,2016,ADA_APSPt_7491,1470952981000,1719520978000,,{7CA9151D-0E8F-4FB6-9D54-77CA8C986AAC},7491,-77.00626623958973,38.96858027523757
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_7492,1473815333000,1719520978000,,{FD56A5E2-0E94-47F9-89EB-786C4FE2E0D2},7492,-77.04186329955733,38.90731992773397
None,,1,2030,2016,ADA_APSPt_7493,,1719520978000,,{92E7910A-0F23-4E0E-A568-2C83B6849FEF},7493,-77.02767731365128,38.951925621362626
None,,1,2030,2016,ADA_APSPt_7494,1472847517000,1719520978000,,{6D685D2D-2DC9-4B32-BF1D-1E2D9A6D577C},7494,-77.07255055858492,38.93177462396312
